Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
25/02/2006,2817,673,2171,2669
26/02/2006,2779,671,2187,2661
27/02/2006,2742,669,2200,2653
28/02/2006,2706,667,2216,2645
01/03/2006,2669,665,2232,2637
02/03/2006,2633,663,2248,2628
03/03/2006,2595,661,2264,2620
04/03/2006,2624,661,2281,2612
05/03/2006,2618,657,2266,2603
06/03/2006,2595,655,2253,2598
07/03/2006,2559,653,2268,2593
08/03/2006,2524,651,2283,2588
09/03/2006,2487,649,2298,2583
10/03/2006,2452,646,2314,2579
11/03/2006,2415,643,2331,2574
12/03/2006,2379,640,2349,2567
13/03/2006,2345,637,2367,2562
14/03/2006,2309,634,2386,2556
15/03/2006,2287,631,2405,2549
16/03/2006,2279,629,2415,2542
17/03/2006,2290,627,2434,2535
18/03/2006,2254,624,2452,2528
19/03/2006,2219,622,2471,2520
20/03/2006,2185,619,2489,2513
21/03/2006,2148,617,2507,2506
22/03/2006,2113,615,2526,2499
23/03/2006,2077,613,2544,2492
24/03/2006,2041,611,2563,2484
25/03/2006,2005,607,2581,2477
26/03/2006,1983,603,2599,2470
27/03/2006,1980,600,2615,2463
28/03/2006,1975,596,2601,2455
29/03/2006,1973,593,2587,2446
30/03/2006,1968,590,2573,2437
31/03/2006,1963,587,2559,2428
01/04/2006,1958,585,2545,2419
02/04/2006,1953,583,2531,2410
03/04/2006,1948,581,2517,2401
04/04/2006,1943,579,2503,2392
05/04/2006,1938,577,2489,2383
06/04/2006,1933,575,2475,2375
07/04/2006,1926,573,2461,2366
08/04/2006,1918,571,2447,2357
09/04/2006,1911,569,2433,2348
10/04/2006,1904,567,2419,2340
11/04/2006,1896,564,2405,2331
12/04/2006,1889,561,2391,2322
13/04/2006,1882,558,2377,2313
14/04/2006,1874,555,2363,2304
15/04/2006,1867,552,2349,2294
16/04/2006,1860,549,2335,2285
17/04/2006,1853,545,2321,2276
18/04/2006,1845,543,2311,2285
19/04/2006,1838,540,2297,2276
20/04/2006,1831,537,2283,2267
21/04/2006,1824,536,2269,2259
22/04/2006,1817,535,2255,2250
23/04/2006,1810,534,2241,2241
24/04/2006,1803,533,2227,2232
25/04/2006,1795,532,2213,2223
26/04/2006,1788,531,2201,2213
27/04/2006,1781,529,2189,2204
28/04/2006,1772,527,2177,2195
29/04/2006,1763,525,2165,2186
30/04/2006,1753,523,2153,2177
01/05/2006,1744,521,2141,2168
02/05/2006,1735,519,2129,2159
03/05/2006,1726,517,2114,2150
04/05/2006,1716,515,2100,2141
05/05/2006,1707,513,2086,2132
06/05/2006,1698,511,2072,2124
07/05/2006,1689,509,2058,2115
08/05/2006,1680,507,2044,2106
09/05/2006,1671,505,2030,2097
10/05/2006,1662,503,2016,2088
11/05/2006,1653,501,2002,2080
12/05/2006,1644,498,1988,2071
13/05/2006,1635,495,1974,2062
14/05/2006,1626,492,1960,2053
15/05/2006,1617,489,1946,2047
16/05/2006,1608,486,1932,2040
17/05/2006,1600,483,1918,2033
18/05/2006,1591,480,1904,2025
19/05/2006,1582,477,1890,2019
20/05/2006,1572,474,1876,2011
21/05/2006,1561,471,1862,2004
22/05/2006,1550,468,1848,1998
23/05/2006,1539,465,1834,1989
24/05/2006,1529,462,1820,1980
25/05/2006,1518,459,1806,1971
26/05/2006,1508,456,1792,1971
27/05/2006,1500,453,1778,1977
28/05/2006,1477,450,1764,1971
29/05/2006,1473,447,1764,1964
30/05/2006,1476,444,1766,1955
31/05/2006,1420,441,1768,1946
01/06/2006,1394,439,1770,1938
02/06/2006,1369,437,1772,1930
03/06/2006,1344,435,1774,1922
04/06/2006,1319,434,1776,1948
05/06/2006,1295,433,1779,1948
06/06/2006,1273,432,1782,1941
07/06/2006,1250,431,1785,1933
08/06/2006,1227,430,1788,1924
09/06/2006,1202,429,1791,1916
10/06/2006,1177,427,1794,1908
11/06/2006,1153,425,1797,1900
12/06/2006,1130,423,1800,1892
13/06/2006,1107,420,1803,1884
14/06/2006,1088,417,1806,1876
15/06/2006,1074,414,1809,1869
16/06/2006,1051,411,1812,1859
17/06/2006,1029,408,1815,1859
18/06/2006,1007,405,1818,1849
19/06/2006,985,402,1821,1838
20/06/2006,966,399,1824,1828
21/06/2006,944,396,1827,1818
22/06/2006,922,393,1830,1808
23/06/2006,902,393,1833,1798
24/06/2006,882,394,1843,1788
25/06/2006,860,391,1846,1778
26/06/2006,839,388,1849,1769
27/06/2006,819,388,1861,1759
28/06/2006,800,389,1893,1749
29/06/2006,796,389,1896,1739
30/06/2006,794,389,1889,1729
01/07/2006,793,387,1881,1719
02/07/2006,792,385,1866,1710
03/07/2006,790,383,1851,1700
04/07/2006,789,381,1836,1691
05/07/2006,788,379,1821,1681
06/07/2006,786,377,1806,1672
07/07/2006,785,375,1791,1662
08/07/2006,783,373,1776,1653
09/07/2006,782,371,1761,1643
10/07/2006,781,369,1746,1634
11/07/2006,779,367,1731,1624
12/07/2006,778,365,1716,1615
13/07/2006,782,363,1701,1634
14/07/2006,782,361,1686,1634
15/07/2006,781,359,1671,1624
16/07/2006,779,357,1656,1615
17/07/2006,778,355,1641,1605
18/07/2006,776,353,1626,1596
19/07/2006,774,351,1611,1587
20/07/2006,761,349,1596,1578
21/07/2006,742,347,1596,1578
22/07/2006,722,345,1596,1568
23/07/2006,703,343,1596,1559
24/07/2006,683,341,1596,1550
25/07/2006,664,339,1596,1540
26/07/2006,645,337,1596,1531
27/07/2006,626,335,1596,1522
28/07/2006,607,333,1596,1522
29/07/2006,588,331,1596,1513
30/07/2006,567,329,1596,1504
31/07/2006,550,327,1596,1495
01/08/2006,531,325,1596,1486
02/08/2006,512,323,1596,1477
03/08/2006,493,321,1596,1468
04/08/2006,474,319,1596,1459
05/08/2006,455,317,1596,1450
06/08/2006,436,315,1596,1441
07/08/2006,417,313,1600,1432
08/08/2006,399,311,1600,1424
09/08/2006,381,309,1600,1414
10/08/2006,363,307,1600,1406
11/08/2006,345,306,1600,1397
12/08/2006,330,305,1600,1388
13/08/2006,317,293,1611,1379
14/08/2006,322,282,1622,1374
15/08/2006,309,271,1633,1384
16/08/2006,312,260,1644,1384
17/08/2006,297,244,1661,1388
18/08/2006,282,228,1677,1388
19/08/2006,267,212,1693,1384
20/08/2006,278,212,1692,1384
21/08/2006,298,212,1680,1374
22/08/2006,317,212,1665,1371
23/08/2006,333,211,1650,1366
24/08/2006,357,211,1635,1361
25/08/2006,385,211,1620,1356
26/08/2006,417,210,1605,1353
27/08/2006,451,210,1590,1370
28/08/2006,491,210,1575,1366
29/08/2006,527,209,1560,1361
30/08/2006,561,209,1544,1356
31/08/2006,597,209,1529,1353
01/09/2006,632,208,1514,1349
02/09/2006,665,208,1498,1345
03/09/2006,703,208,1482,1342
04/09/2006,748,208,1471,1361
05/09/2006,794,207,1455,1358
06/09/2006,840,207,1439,1354
07/09/2006,887,207,1424,1350
08/09/2006,932,207,1408,1346
09/09/2006,974,206,1392,1340
10/09/2006,1018,206,1376,1336
11/09/2006,1060,206,1361,1331
12/09/2006,1103,205,1345,1327
13/09/2006,1143,205,1329,1322
14/09/2006,1185,205,1314,1317
15/09/2006,1229,205,1304,1317
16/09/2006,1273,205,1288,1312
17/09/2006,1321,204,1273,1307
18/09/2006,1363,205,1257,1302
19/09/2006,1394,205,1241,1297
20/09/2006,1420,205,1225,1293
21/09/2006,1440,207,1210,1289
22/09/2006,1467,210,1194,1284
23/09/2006,1491,210,1178,1279
24/09/2006,1516,210,1162,1276
25/09/2006,1561,215,1170,1302
26/09/2006,1604,226,1185,1310
27/09/2006,1637,228,1190,1307
28/09/2006,1662,230,1181,1303
29/09/2006,1687,230,1165,1300
30/09/2006,1714,230,1150,1297
01/10/2006,1725,229,1134,1293
02/10/2006,1716,230,1140,1289
03/10/2006,1700,232,1156,1317
04/10/2006,1684,232,1173,1314
05/10/2006,1739,234,1190,1344
06/10/2006,1779,235,1206,1361
07/10/2006,1777,235,1223,1361
08/10/2006,1781,235,1241,1358
09/10/2006,1802,234,1259,1353
10/10/2006,1817,234,1267,1349
11/10/2006,1829,233,1284,1344
12/10/2006,1829,233,1301,1341
13/10/2006,1829,232,1318,1336
14/10/2006,1833,232,1335,1332
15/10/2006,1826,231,1352,1327
16/10/2006,1817,231,1370,1322
17/10/2006,1812,230,1387,1317
18/10/2006,1803,230,1405,1317
19/10/2006,1795,232,1422,1327
20/10/2006,1788,236,1480,1327
21/10/2006,1784,236,1500,1324
22/10/2006,1779,236,1517,1321
23/10/2006,1772,236,1534,1317
24/10/2006,1786,236,1561,1361
25/10/2006,1786,240,1606,1379
26/10/2006,1862,246,1751,1459
27/10/2006,1926,293,1795,1531
28/10/2006,2026,353,1893,1739
29/10/2006,2108,445,2099,1920
30/10/2006,2193,500,2193,2058
31/10/2006,2241,525,2210,2080
01/11/2006,2265,540,2216,2113
02/11/2006,2290,545,2210,2135
03/11/2006,2298,560,2210,2146
04/11/2006,2298,574,2210,2168
05/11/2006,2298,584,2198,2168
06/11/2006,2298,594,2185,2168
07/11/2006,2282,606,2174,2180
08/11/2006,2282,619,2185,2225
09/11/2006,2295,631,2189,2236
10/11/2006,2295,637,2182,2247
11/11/2006,2301,647,2187,2247
12/11/2006,2298,657,2175,2247
13/11/2006,2298,673,2210,2259
14/11/2006,2298,687,2227,2270
15/11/2006,2295,703,2234,2282
16/11/2006,2295,717,2252,2305
17/11/2006,2290,729,2257,2305
18/11/2006,2293,744,2263,2317
19/11/2006,2315,770,2335,2446
20/11/2006,2329,786,2367,2518
21/11/2006,2337,790,2422,2530
22/11/2006,2356,784,2436,2542
23/11/2006,2362,775,2446,2542
24/11/2006,2367,773,2446,2542
25/11/2006,2370,774,2436,2542
26/11/2006,2367,775,2422,2542
27/11/2006,2365,777,2407,2537
28/11/2006,2365,758,2412,2532
29/11/2006,2362,742,2417,2526
30/11/2006,2356,725,2422,2520
01/12/2006,2354,708,2426,2512
02/12/2006,2351,691,2430,2506
03/12/2006,2351,672,2434,2501
04/12/2006,2348,656,2436,2494
05/12/2006,2342,639,2438,2489
06/12/2006,2334,622,2440,2481
07/12/2006,2326,605,2442,2474
08/12/2006,2320,587,2445,2467
09/12/2006,2315,569,2447,2460
10/12/2006,2309,551,2450,2453
11/12/2006,2362,533,2453,2446
12/12/2006,2458,516,2455,2458
13/12/2006,2524,499,2457,2481
14/12/2006,2547,491,2459,2474
15/12/2006,2565,484,2461,2467
16/12/2006,2583,491,2445,2460
17/12/2006,2600,493,2428,2453
18/12/2006,2633,494,2411,2446
19/12/2006,2669,495,2394,2441
20/12/2006,2703,495,2377,2434
21/12/2006,2742,495,2359,2429
22/12/2006,2782,493,2342,2422
23/12/2006,2823,491,2324,2415
24/12/2006,2832,489,2329,2408
25/12/2006,2845,487,2344,2401
26/12/2006,2861,485,2363,2394
27/12/2006,2867,483,2384,2387
28/12/2006,2883,481,2405,2380
29/12/2006,2896,479,2430,2373
30/12/2006,2905,477,2455,2366
31/12/2006,2918,475,2481,2358
01/01/2007,2928,473,2507,2351
02/01/2007,2940,471,2532,2344
03/01/2007,2950,469,2557,2337
04/01/2007,2963,467,2583,2330
05/01/2007,2973,465,2607,2323
06/01/2007,2986,463,2632,2317
07/01/2007,2983,461,2655,2310
08/01/2007,2973,460,2678,2313
09/01/2007,2966,459,2701,2317
10/01/2007,2958,458,2713,2326
11/01/2007,2940,464,2743,2335
12/01/2007,2918,470,2773,2343
13/01/2007,2899,474,2801,2343
14/01/2007,2889,477,2825,2336
15/01/2007,2877,480,2849,2328
16/01/2007,2861,483,2872,2320
17/01/2007,2851,486,2896,2311
18/01/2007,2829,489,2918,2302
19/01/2007,2817,492,2946,2294
20/01/2007,2810,499,2970,2285
21/01/2007,2795,504,2992,2276
22/01/2007,2773,509,3016,2267
23/01/2007,2761,512,3040,2257
24/01/2007,2739,515,3061,2247
25/01/2007,2706,519,3074,2236
26/01/2007,2669,523,3086,2225
27/01/2007,2639,527,3098,2213
28/01/2007,2618,531,3102,2202
29/01/2007,2598,534,3104,2191
30/01/2007,2586,537,3106,2180
31/01/2007,2577,541,3108,2168
01/02/2007,2565,545,3106,2157
02/02/2007,2553,549,3106,2146
03/02/2007,2545,555,3102,2135
04/02/2007,2524,560,3099,2124
05/02/2007,2513,561,3098,2113
06/02/2007,2492,564,3096,2102
07/02/2007,2469,566,3092,2091
08/02/2007,2452,570,3088,2080
09/02/2007,2432,570,3084,2069
10/02/2007,2410,569,3080,2058
11/02/2007,2393,569,3076,2047
12/02/2007,2376,567,3072,2036
13/02/2007,2359,566,3068,2025
14/02/2007,2345,562,3064,2015
15/02/2007,2331,560,3060,2004
16/02/2007,2317,558,3056,1994
17/02/2007,2309,555,3052,1983
18/02/2007,2306,552,3036,1973
19/02/2007,2301,550,3018,1962
20/02/2007,2298,548,3004,1952
21/02/2007,2295,545,2990,1941
22/02/2007,2293,543,2974,1930
23/02/2007,2287,540,2956,1920
24/02/2007,2282,538,2938,1910
25/02/2007,2276,536,2922,1899
26/02/2007,2271,533,2904,1889
27/02/2007,2263,530,2888,1879
28/02/2007,2255,527,2872,1869
01/03/2007,2246,524,2856,1859
02/03/2007,2238,521,2839,1849
03/03/2007,2233,518,2823,1838
04/03/2007,2225,515,2805,1828
05/03/2007,2217,512,2788,1818
06/03/2007,2211,509,2771,1810
07/03/2007,2206,507,2754,1802
08/03/2007,2201,504,2737,1794
09/03/2007,2193,502,2720,1786
10/03/2007,2185,500,2703,1779
11/03/2007,2177,498,2686,1771
12/03/2007,2171,496,2669,1763
13/03/2007,2163,494,2650,1755
14/03/2007,2158,492,2632,1747
15/03/2007,2153,490,2613,1739
16/03/2007,2145,488,2595,1731
17/03/2007,2137,486,2577,1723
18/03/2007,2129,484,2559,1715
19/03/2007,2121,482,2542,1707
20/03/2007,2116,480,2524,1700
21/03/2007,2111,477,2507,1691
22/03/2007,2106,475,2489,1683
23/03/2007,2100,455,2485,1675
24/03/2007,2095,437,2483,1667
25/03/2007,2090,419,2481,1658
26/03/2007,2082,402,2479,1649
27/03/2007,2074,384,2477,1643
28/03/2007,2067,366,2475,1637
29/03/2007,2059,348,2473,1630
30/03/2007,2051,330,2471,1624
31/03/2007,2044,312,2469,1617
01/04/2007,2036,294,2467,1609
02/04/2007,2028,276,2465,1603
03/04/2007,2021,258,2463,1596
04/04/2007,2013,240,2461,1589
05/04/2007,2006,222,2459,1581
06/04/2007,1998,204,2457,1574
07/04/2007,1990,186,2455,1568
08/04/2007,1983,168,2452,1561
09/04/2007,1975,150,2449,1553
10/04/2007,1968,132,2446,1540
11/04/2007,1960,115,2443,1527
12/04/2007,1953,99,2440,1513
13/04/2007,1945,88,2434,1502
14/04/2007,1938,80,2426,1491
15/04/2007,1931,72,2417,1480
16/04/2007,1926,66,2405,1470
17/04/2007,1921,61,2392,1459
18/04/2007,1916,57,2379,1448
19/04/2007,1911,54,2365,1437
20/04/2007,1923,54,2349,1427
21/04/2007,1921,54,2333,1416
22/04/2007,1931,53,2316,1406
23/04/2007,1926,53,2299,1395
24/04/2007,1918,52,2281,1384
25/04/2007,1911,52,2264,1373
26/04/2007,1904,51,2246,1363
27/04/2007,1896,51,2228,1353
28/04/2007,1889,50,2210,1343
29/04/2007,1882,50,2192,1332
30/04/2007,1874,49,2174,1322
01/05/2007,1867,49,2156,1312
02/05/2007,1860,48,2139,1302
03/05/2007,1853,48,2122,1291
04/05/2007,1857,47,2106,1281
05/05/2007,1853,47,2090,1271
06/05/2007,1845,47,2074,1261
07/05/2007,1838,46,2057,1251
08/05/2007,1831,46,2042,1241
09/05/2007,1826,46,2026,1231
10/05/2007,1819,45,2011,1221
11/05/2007,1812,45,1996,1211
12/05/2007,1805,45,1980,1202
13/05/2007,1807,44,1964,1192
14/05/2007,1800,44,1948,1185
15/05/2007,1777,44,1933,1179
16/05/2007,1746,43,1939,1173
17/05/2007,1716,43,1945,1166
18/05/2007,1687,43,1950,1160
19/05/2007,1669,42,1955,1154
20/05/2007,1642,42,1960,1147
21/05/2007,1615,42,1965,1141
22/05/2007,1587,41,1970,1154
23/05/2007,1559,41,1975,1147
24/05/2007,1531,41,1980,1141
25/05/2007,1504,40,1985,1135
26/05/2007,1477,40,1987,1128
27/05/2007,1450,40,1989,1122
28/05/2007,1416,40,1992,1116
29/05/2007,1379,40,1997,1109
30/05/2007,1342,40,2004,1103
31/05/2007,1306,40,2011,1096
01/06/2007,1270,39,2016,1091
02/06/2007,1234,39,2021,1085
03/06/2007,1197,39,2027,1078
04/06/2007,1161,39,2033,1072
05/06/2007,1125,39,2037,1066
06/06/2007,1088,39,2042,1060
07/06/2007,1053,38,2049,1054
08/06/2007,1017,38,2057,1048
09/06/2007,982,38,2066,1042
10/06/2007,947,38,2071,1036
11/06/2007,918,38,2078,1060
12/06/2007,882,38,2085,1054
13/06/2007,846,37,2090,1048
14/06/2007,811,37,2094,1042
15/06/2007,775,37,2099,1052
16/06/2007,740,37,2106,1045
17/06/2007,705,37,2111,1060
18/06/2007,669,37,2120,1078
19/06/2007,637,37,2132,1091
20/06/2007,602,37,2143,1098
21/06/2007,568,37,2152,1098
22/06/2007,541,38,2175,1114
23/06/2007,506,38,2185,1114
24/06/2007,471,38,2194,1106
25/06/2007,436,38,2203,1098
26/06/2007,401,37,2214,1091
27/06/2007,370,37,2223,1083
28/06/2007,347,37,2232,1075
29/06/2007,336,37,2241,1071
30/06/2007,322,37,2248,1066
01/07/2007,305,37,2254,1060
02/07/2007,285,37,2259,1052
03/07/2007,281,37,2261,1042
04/07/2007,273,36,2255,1034
05/07/2007,264,36,2246,1028
06/07/2007,279,37,2239,1015
07/07/2007,273,37,2236,1004
08/07/2007,267,37,2230,993
09/07/2007,261,37,2223,982
10/07/2007,252,37,2216,972
11/07/2007,243,39,2207,971
12/07/2007,251,40,2207,985
13/07/2007,256,45,2212,1000
14/07/2007,251,46,2210,1007
15/07/2007,242,46,2193,1000
16/07/2007,237,47,2185,1000
17/07/2007,230,47,2173,993
18/07/2007,224,47,2162,985
19/07/2007,218,47,2148,978
20/07/2007,212,47,2134,971
21/07/2007,206,47,2120,963
22/07/2007,200,50,2125,956
23/07/2007,194,50,2113,949
24/07/2007,191,50,2101,942
25/07/2007,186,50,2085,934
26/07/2007,181,50,2068,927
27/07/2007,176,50,2056,920
28/07/2007,176,50,2042,934
29/07/2007,177,51,2035,934
30/07/2007,181,52,2054,942
31/07/2007,185,53,2045,934
01/08/2007,200,56,2085,942
02/08/2007,208,58,2082,942
03/08/2007,217,58,2076,934
04/08/2007,217,58,2068,927
05/08/2007,211,58,2056,920
06/08/2007,205,58,2044,913
07/08/2007,199,58,2032,906
08/08/2007,221,58,2020,899
09/08/2007,236,58,2302,892
10/08/2007,248,58,1997,885
11/08/2007,270,58,1989,878
12/08/2007,307,58,1980,878
13/08/2007,344,58,1975,871
14/08/2007,380,57,1953,864
15/08/2007,417,57,1936,877
16/08/2007,456,57,1920,892
17/08/2007,493,57,1906,913
18/08/2007,528,57,1893,934
19/08/2007,554,57,1879,956
20/08/2007,580,57,1866,978
21/08/2007,602,57,1855,993
22/08/2007,633,57,1903,1007
23/08/2007,673,61,1936,1022
24/08/2007,715,61,1953,1036
25/08/2007,747,61,1942,1052
26/08/2007,790,64,1953,1068
27/08/2007,821,64,1953,1083
28/08/2007,851,64,1943,1098
29/08/2007,882,64,1938,1114
30/08/2007,960,66,1970,1137
31/08/2007,1018,68,1984,1154
01/09/2007,1071,68,1987,1162
02/09/2007,1114,68,1989,1162
03/09/2007,1190,68,1984,1172
04/09/2007,1255,68,1992,1169
05/09/2007,1299,68,1997,1185
06/09/2007,1377,72,2039,1218
07/09/2007,1416,72,2059,1235
08/09/2007,1467,75,2051,1251
09/09/2007,1518,80,2042,1267
10/09/2007,1561,85,2033,1283
11/09/2007,1593,90,2026,1302
12/09/2007,1626,95,2013,1319
13/09/2007,1653,100,2001,1336
14/09/2007,1716,105,1989,1362
15/09/2007,1774,110,1977,1379
16/09/2007,1814,115,1965,1406
17/09/2007,1848,119,1962,1424
18/09/2007,1882,123,1958,1432
19/09/2007,1911,126,1955,1441
20/09/2007,1945,128,1952,1445
21/09/2007,1980,128,1948,1459
22/09/2007,2011,128,1945,1477
23/09/2007,2044,128,1942,1486
24/09/2007,2075,128,1938,1495
25/09/2007,2103,128,1933,1504
26/09/2007,2124,128,1928,1513
27/09/2007,2140,128,1923,1522
28/09/2007,2182,128,1918,1559
29/09/2007,2206,128,1913,1578
30/09/2007,2241,130,1918,1605
01/10/2007,2265,130,1921,1634
02/10/2007,2290,135,1915,1653
03/10/2007,2304,140,1909,1672
04/10/2007,2287,145,1913,1691
05/10/2007,2265,150,1920,1710
06/10/2007,2241,154,1930,1729
07/10/2007,2217,158,1940,1748
08/10/2007,2195,162,1950,1768
09/10/2007,2171,166,1960,1789
10/10/2007,2142,170,1974,1808
11/10/2007,2103,172,1987,1828
12/10/2007,2064,174,2001,1849
13/10/2007,2022,176,2015,1865
14/10/2007,2003,178,2027,1879
15/10/2007,1963,180,2037,1889
16/10/2007,1926,182,2045,1900
17/10/2007,2501,606,2469,2678
18/10/2007,1867,186,2052,1920
19/10/2007,1836,188,2047,1935
20/10/2007,1802,190,2042,1962
21/10/2007,1767,192,2037,1994
22/10/2007,1739,194,2032,2025
23/10/2007,1728,196,2032,2048
24/10/2007,1763,202,2049,2080
25/10/2007,1791,207,2049,2113
26/10/2007,1821,209,2049,2135
27/10/2007,1845,212,2054,2180
28/10/2007,1882,216,2078,2225
29/10/2007,2082,232,2289,2542
30/10/2007,2298,342,2388,2690
31/10/2007,2398,387,2412,2715
01/11/2007,2429,431,2415,2728
02/11/2007,2464,462,2407,2728
03/11/2007,2507,478,2421,2728
04/11/2007,2521,496,2412,2741
05/11/2007,2542,529,2485,2753
06/11/2007,2559,548,2501,2760
07/11/2007,2574,562,2507,2760
08/11/2007,2568,574,2495,2753
09/11/2007,2550,584,2497,2747
10/11/2007,2536,594,2507,2741
11/11/2007,2524,597,2515,2735
12/11/2007,2521,600,2517,2728
13/11/2007,2518,602,2511,2721
14/11/2007,2518,603,2503,2715
15/11/2007,2512,604,2495,2703
16/11/2007,2509,605,2483,2690
17/11/2007,2501,606,2469,2678
18/11/2007,2495,607,2457,2665
19/11/2007,2492,608,2444,2665
20/11/2007,2515,611,2465,2653
21/11/2007,2559,628,2511,2715
22/11/2007,2574,636,2522,2728
23/11/2007,2580,644,2524,2722
24/11/2007,2583,651,2517,2715
25/11/2007,2583,653,2507,2709
26/11/2007,2580,655,2495,2703
27/11/2007,2580,656,2483,2696
28/11/2007,2577,657,2471,2690
29/11/2007,2574,658,2461,2683
30/11/2007,2571,659,2451,2678
01/12/2007,2568,660,2440,2671
02/12/2007,2565,661,2430,2665
03/12/2007,2562,662,2422,2658
04/12/2007,2568,663,2430,2653
05/12/2007,2565,664,2422,2646
06/12/2007,2568,665,2426,2640
07/12/2007,2580,666,2430,2640
08/12/2007,2592,667,2434,2633
09/12/2007,2595,668,2430,2628
10/12/2007,2598,669,2422,2621
11/12/2007,2598,670,2412,2616
12/12/2007,2598,671,2401,2609
13/12/2007,2598,672,2392,2603
14/12/2007,2595,673,2382,2596
15/12/2007,2592,674,2371,2590
16/12/2007,2589,675,2359,2583
17/12/2007,2586,676,2348,2577
18/12/2007,2595,677,2351,2585
19/12/2007,2703,694,2475,2690
20/12/2007,2975,821,2782,3021
21/12/2007,3085,881,2920,3159
22/12/2007,3131,881,2966,3120
23/12/2007,3231,867,3072,3120
24/12/2007,3231,867,3072,3120
25/12/2007,3231,840,3128,3120
26/12/2007,3134,840,3166,3120
27/12/2007,3118,856,3192,3120
28/12/2007,3104,875,3206,3120
29/12/2007,3101,881,3219,3120
30/12/2007,3101,881,3211,3120
31/12/2007,3101,881,3200,3120
01/01/2008,3101,881,3187,3120
02/01/2008,3098,880,3174,3120
03/01/2008,3095,878,3160,3114
04/01/2008,3093,881,3182,3107
05/01/2008,3131,881,3284,3120
06/01/2008,3146,881,3300,3120
07/01/2008,3231,881,3300,3120
08/01/2008,3231,881,3300,3120
09/01/2008,3231,881,3289,3114
10/01/2008,3231,881,3281,3107
11/01/2008,3231,881,3273,3100
12/01/2008,3231,881,3265,3093
13/01/2008,3146,881,3254,3086
14/01/2008,3146,881,3246,3080
15/01/2008,3146,881,3233,3073
16/01/2008,3142,881,3227,3067
17/01/2008,3142,881,3214,3060
18/01/2008,3138,881,3203,3053
19/01/2008,3134,881,3190,3046
20/01/2008,3128,881,3176,3040
21/01/2008,3124,881,3163,3033
22/01/2008,3121,881,3150,3027
23/01/2008,3118,881,3136,3020
24/01/2008,3114,880,3123,3013
25/01/2008,3108,878,3110,3006
26/01/2008,3101,877,3096,2999
27/01/2008,3095,875,3082,2992
28/01/2008,3090,874,3070,2986
29/01/2008,3085,872,3058,2979
30/01/2008,3077,871,3046,2973
31/01/2008,3069,869,3034,2966
01/02/2008,3061,867,3022,2960
02/02/2008,3054,865,3010,2953
03/02/2008,3048,862,2998,2947
04/02/2008,3041,859,2986,2940
05/02/2008,3035,856,2974,2934
06/02/2008,3031,853,2962,2927
07/02/2008,3025,851,2950,2921
08/02/2008,3018,849,2938,2914
09/02/2008,3015,847,2926,2908
10/02/2008,3012,845,2914,2921
11/02/2008,3009,842,2902,2921
12/02/2008,3005,839,2890,2914
13/02/2008,3002,836,2878,2908
14/02/2008,2999,833,2866,2901
15/02/2008,2995,830,2854,2895
16/02/2008,2995,830,2854,2895
17/02/2008,2982,825,2831,2882
18/02/2008,2979,822,2819,2874
19/02/2008,2973,819,2807,2867
20/02/2008,2966,816,2794,2861
21/02/2008,2960,813,2780,2855
22/02/2008,2953,810,2767,2848
23/02/2008,2944,807,2755,2842
24/02/2008,2934,804,2743,2836
25/02/2008,2924,800,2730,2830
26/02/2008,2915,797,2718,2823
27/02/2008,2886,794,2705,2817
28/02/2008,2851,791,2720,2810
29/02/2008,2826,788,2726,2802
01/03/2008,2801,785,2732,2793
02/03/2008,2776,782,2738,2782
03/03/2008,2752,779,2743,2771
04/03/2008,2727,776,2749,2760
05/03/2008,2703,773,2755,2747
06/03/2008,2678,770,2761,2734
07/03/2008,2654,767,2767,2721
08/03/2008,2627,764,2773,2708
09/03/2008,2603,761,2779,2695
10/03/2008,2577,758,2784,2681
11/03/2008,2550,755,2790,2668
12/03/2008,2533,752,2796,2654
13/03/2008,2527,749,2803,2640
14/03/2008,2518,753,2819,2627
15/03/2008,2504,758,2839,2615
16/03/2008,2487,758,2851,2603
17/03/2008,2464,758,2868,2591
18/03/2008,2441,758,2884,2579
19/03/2008,2415,758,2898,2567
20/03/2008,2393,758,2912,2555
21/03/2008,2452,758,2930,2545
22/03/2008,2481,764,3002,2545
23/03/2008,2484,769,3010,2538
24/03/2008,2484,769,3002,2528
25/03/2008,2481,769,2992,2518
26/03/2008,2501,768,2982,2506
27/03/2008,2501,767,2970,2496
28/03/2008,2501,766,2958,2481
29/03/2008,2498,764,2946,2469
30/03/2008,2495,761,2934,2457
31/03/2008,2492,759,2922,2445
01/04/2008,2487,756,2910,2434
02/04/2008,2484,754,2898,2424
03/04/2008,2478,752,2886,2415
04/04/2008,2475,750,2874,2405
05/04/2008,2469,748,2862,2394
06/04/2008,2464,746,2850,2382
07/04/2008,2458,744,2839,2371
08/04/2008,2449,742,2827,2360
09/04/2008,2441,740,2815,2349
10/04/2008,2432,738,2803,2338
11/04/2008,2424,736,2788,2325
12/04/2008,2415,733,2774,2314
13/04/2008,2407,730,2759,2302
14/04/2008,2398,727,2745,2291
15/04/2008,2393,724,2730,2280
16/04/2008,2384,721,2715,2268
17/04/2008,2376,718,2701,2256
18/04/2008,2367,715,2686,2245
19/04/2008,2359,712,2671,2233
20/04/2008,2351,709,2657,2222
21/04/2008,2342,706,2642,2211
